DataType;SortType;Threshold;Size;Time_ms
NearlySorted;Standard;0;66300;27.3433
NearlySorted;Standard;0;66400;27.5677
NearlySorted;Standard;0;66500;26.8685
NearlySorted;Standard;0;66600;27.4749
NearlySorted;Standard;0;66700;27.6294
NearlySorted;Standard;0;66800;28.2299
NearlySorted;Standard;0;66900;28.3066
NearlySorted;Standard;0;67000;28.5029
NearlySorted;Standard;0;67100;27.9885
NearlySorted;Standard;0;67200;28.2287
NearlySorted;Standard;0;67300;29.5276
NearlySorted;Standard;0;67400;28.4128
NearlySorted;Standard;0;67500;27.6434
NearlySorted;Standard;0;67600;28.9695
NearlySorted;Standard;0;67700;28.4294
NearlySorted;Standard;0;67800;28.4197
NearlySorted;Standard;0;67900;28.4636
NearlySorted;Standard;0;68000;27.7682
NearlySorted;Standard;0;68100;27.8519
NearlySorted;Standard;0;68200;28.6651
NearlySorted;Standard;0;68300;30.2605
NearlySorted;Standard;0;68400;28.3932
NearlySorted;Standard;0;68500;28.8154
NearlySorted;Standard;0;68600;28.7944
NearlySorted;Standard;0;68700;27.974
NearlySorted;Standard;0;68800;29.5504
NearlySorted;Standard;0;68900;28.0605
NearlySorted;Standard;0;69000;28.8564
NearlySorted;Standard;0;69100;28.2805
NearlySorted;Standard;0;69200;28.3816
NearlySorted;Standard;0;69300;28.4664
NearlySorted;Standard;0;69400;28.9613
NearlySorted;Standard;0;69500;30.4156
NearlySorted;Standard;0;69600;28.4115
NearlySorted;Standard;0;69700;28.4921
NearlySorted;Standard;0;69800;29.9323
NearlySorted;Standard;0;69900;29.4832
NearlySorted;Standard;0;70000;29.504
NearlySorted;Standard;0;70100;30.3977
NearlySorted;Standard;0;70200;28.5956
NearlySorted;Standard;0;70300;29.0079
NearlySorted;Standard;0;70400;29.2469
NearlySorted;Standard;0;70500;29.4275
NearlySorted;Standard;0;70600;29.3967
NearlySorted;Standard;0;70700;30.2699
NearlySorted;Standard;0;70800;31.8492
NearlySorted;Standard;0;70900;30.4258
NearlySorted;Standard;0;71000;29.2466
NearlySorted;Standard;0;71100;30.137
NearlySorted;Standard;0;71200;30.6227
NearlySorted;Standard;0;71300;29.3289
NearlySorted;Standard;0;71400;30.1362
NearlySorted;Standard;0;71500;30.2779
NearlySorted;Standard;0;71600;30.6883
NearlySorted;Standard;0;71700;30.4421
NearlySorted;Standard;0;71800;30.4801
NearlySorted;Standard;0;71900;30.6144
NearlySorted;Standard;0;72000;31.0124
NearlySorted;Standard;0;72100;29.5404
NearlySorted;Standard;0;72200;31.1802
NearlySorted;Standard;0;72300;32.1366
NearlySorted;Standard;0;72400;30.7283
NearlySorted;Standard;0;72500;29.8988
NearlySorted;Standard;0;72600;29.909
NearlySorted;Standard;0;72700;30.2759
NearlySorted;Standard;0;72800;30.3343
NearlySorted;Standard;0;72900;30.858
NearlySorted;Standard;0;73000;31.0883
NearlySorted;Standard;0;73100;30.385
NearlySorted;Standard;0;73200;30.0827
NearlySorted;Standard;0;73300;29.9892
NearlySorted;Standard;0;73400;31.1532
NearlySorted;Standard;0;73500;31.6939
NearlySorted;Standard;0;73600;30.4678
NearlySorted;Standard;0;73700;30.2627
NearlySorted;Standard;0;73800;30.3169
NearlySorted;Standard;0;73900;30.0746
NearlySorted;Standard;0;74000;32.1832
NearlySorted;Standard;0;74100;30.2708
NearlySorted;Standard;0;74200;30.3002
NearlySorted;Standard;0;74300;30.2481
NearlySorted;Standard;0;74400;31.9428
NearlySorted;Standard;0;74500;32.045
NearlySorted;Standard;0;74600;31.3537
NearlySorted;Standard;0;74700;31.2085
NearlySorted;Standard;0;74800;30.6776
NearlySorted;Standard;0;74900;32.872
NearlySorted;Standard;0;75000;32.6283
NearlySorted;Standard;0;75100;31.1588
NearlySorted;Standard;0;75200;31.0947
NearlySorted;Standard;0;75300;30.693
NearlySorted;Standard;0;75400;30.8887
NearlySorted;Standard;0;75500;30.8233
NearlySorted;Standard;0;75600;30.9965
NearlySorted;Standard;0;75700;31.1748
NearlySorted;Standard;0;75800;32.8662
NearlySorted;Standard;0;75900;32.118
NearlySorted;Standard;0;76000;31.4337
NearlySorted;Standard;0;76100;31.3235
NearlySorted;Standard;0;76200;32.1024
NearlySorted;Standard;0;76300;32.5504
NearlySorted;Standard;0;76400;32.0403
NearlySorted;Standard;0;76500;31.9248
NearlySorted;Standard;0;76600;33.1719
NearlySorted;Standard;0;76700;33.3963
NearlySorted;Standard;0;76800;32.407
NearlySorted;Standard;0;76900;32.0991
NearlySorted;Standard;0;77000;31.9003
NearlySorted;Standard;0;77100;31.5857
NearlySorted;Standard;0;77200;31.7064
NearlySorted;Standard;0;77300;33.1008
NearlySorted;Standard;0;77400;32.5847
NearlySorted;Standard;0;77500;32.311
NearlySorted;Standard;0;77600;32.5414
NearlySorted;Standard;0;77700;31.9768
NearlySorted;Standard;0;77800;34.0692
NearlySorted;Standard;0;77900;33.5875
NearlySorted;Standard;0;78000;33.199
NearlySorted;Standard;0;78100;33.1285
NearlySorted;Standard;0;78200;33.6388
NearlySorted;Standard;0;78300;33.5755
NearlySorted;Standard;0;78400;31.9468
NearlySorted;Standard;0;78500;32.8308
NearlySorted;Standard;0;78600;32.3739
NearlySorted;Standard;0;78700;32.2678
NearlySorted;Standard;0;78800;34.0839
NearlySorted;Standard;0;78900;33.1924
NearlySorted;Standard;0;79000;33.5406
NearlySorted;Standard;0;79100;32.7662
NearlySorted;Standard;0;79200;33.8258
NearlySorted;Standard;0;79300;33.0235
NearlySorted;Standard;0;79400;35.1856
NearlySorted;Standard;0;79500;33.2622
NearlySorted;Standard;0;79600;33.2287
NearlySorted;Standard;0;79700;32.6965
NearlySorted;Standard;0;79800;32.7877
NearlySorted;Standard;0;79900;33.176
NearlySorted;Standard;0;80000;33.7407
NearlySorted;Standard;0;80100;32.9083
NearlySorted;Standard;0;80200;33.1737
NearlySorted;Standard;0;80300;33.2461
NearlySorted;Standard;0;80400;33.0313
NearlySorted;Standard;0;80500;34.3435
NearlySorted;Standard;0;80600;33.938
NearlySorted;Standard;0;80700;33.8573
NearlySorted;Standard;0;80800;34.5784
NearlySorted;Standard;0;80900;34.4101
NearlySorted;Standard;0;81000;33.3887
NearlySorted;Standard;0;81100;34.4885
NearlySorted;Standard;0;81200;33.5377
NearlySorted;Standard;0;81300;34.7961
NearlySorted;Standard;0;81400;36.7946
NearlySorted;Standard;0;81500;33.3536
NearlySorted;Standard;0;81600;34.8058
NearlySorted;Standard;0;81700;37.3289
NearlySorted;Standard;0;81800;34.9084
NearlySorted;Standard;0;81900;34.3478
NearlySorted;Standard;0;82000;33.6995
NearlySorted;Standard;0;82100;33.808
NearlySorted;Standard;0;82200;34.9844
NearlySorted;Standard;0;82300;34.6848
NearlySorted;Standard;0;82400;35.1107
NearlySorted;Standard;0;82500;34.8997
NearlySorted;Standard;0;82600;36.0594
NearlySorted;Standard;0;82700;34.9755
NearlySorted;Standard;0;82800;34.1506
NearlySorted;Standard;0;82900;35.5989
NearlySorted;Standard;0;83000;34.7553
NearlySorted;Standard;0;83100;34.4906
NearlySorted;Standard;0;83200;34.9448
NearlySorted;Standard;0;83300;37.0722
NearlySorted;Standard;0;83400;35.0897
NearlySorted;Standard;0;83500;35.6635
NearlySorted;Standard;0;83600;36.0934
NearlySorted;Standard;0;83700;36.4163
NearlySorted;Standard;0;83800;36.1146
NearlySorted;Standard;0;83900;34.9063
NearlySorted;Standard;0;84000;34.5787
NearlySorted;Standard;0;84100;34.904
NearlySorted;Standard;0;84200;35.4199
NearlySorted;Standard;0;84300;36.1282
NearlySorted;Standard;0;84400;35.5037
NearlySorted;Standard;0;84500;36.3489
NearlySorted;Standard;0;84600;35.064
NearlySorted;Standard;0;84700;35.6139
NearlySorted;Standard;0;84800;36.7941
NearlySorted;Standard;0;84900;35.449
NearlySorted;Standard;0;85000;35.1705
NearlySorted;Standard;0;85100;36.1611
NearlySorted;Standard;0;85200;36.8459
NearlySorted;Standard;0;85300;36.3979
NearlySorted;Standard;0;85400;37.0879
NearlySorted;Standard;0;85500;37.6271
NearlySorted;Standard;0;85600;35.5951
NearlySorted;Standard;0;85700;35.7266
NearlySorted;Standard;0;85800;37.791
NearlySorted;Standard;0;85900;37.8077
NearlySorted;Standard;0;86000;37.5025
NearlySorted;Standard;0;86100;36.455
NearlySorted;Standard;0;86200;37.1277
NearlySorted;Standard;0;86300;36.5075
NearlySorted;Standard;0;86400;36.6942
NearlySorted;Standard;0;86500;37.0826
NearlySorted;Standard;0;86600;37.7962
NearlySorted;Standard;0;86700;35.8496
NearlySorted;Standard;0;86800;35.9604
NearlySorted;Standard;0;86900;36.5859
NearlySorted;Standard;0;87000;37.8144
NearlySorted;Standard;0;87100;35.7284
NearlySorted;Standard;0;87200;38.7516
NearlySorted;Standard;0;87300;37.9575
NearlySorted;Standard;0;87400;39.5195
NearlySorted;Standard;0;87500;36.3282
NearlySorted;Standard;0;87600;38.9726
NearlySorted;Standard;0;87700;36.4949
NearlySorted;Standard;0;87800;38.0086
NearlySorted;Standard;0;87900;37.3866
NearlySorted;Standard;0;88000;36.9925
NearlySorted;Standard;0;88100;38.4543
NearlySorted;Standard;0;88200;36.5698
NearlySorted;Standard;0;88300;37.2916
NearlySorted;Standard;0;88400;36.9476
NearlySorted;Standard;0;88500;37.4123
NearlySorted;Standard;0;88600;37.439
NearlySorted;Standard;0;88700;37.2888
NearlySorted;Standard;0;88800;38.2515
NearlySorted;Standard;0;88900;37.5411
NearlySorted;Standard;0;89000;36.9453
NearlySorted;Standard;0;89100;39.3501
NearlySorted;Standard;0;89200;36.9307
NearlySorted;Standard;0;89300;38.3604
NearlySorted;Standard;0;89400;38.693
NearlySorted;Standard;0;89500;37.622
NearlySorted;Standard;0;89600;37.4862
NearlySorted;Standard;0;89700;39.7588
NearlySorted;Standard;0;89800;36.9302
NearlySorted;Standard;0;89900;37.3015
NearlySorted;Standard;0;90000;41.0941
NearlySorted;Standard;0;90100;37.1724
NearlySorted;Standard;0;90200;38.1531
NearlySorted;Standard;0;90300;39.0264
NearlySorted;Standard;0;90400;37.572
NearlySorted;Standard;0;90500;38.905
NearlySorted;Standard;0;90600;38.9235
NearlySorted;Standard;0;90700;39.2588
NearlySorted;Standard;0;90800;39.2812
NearlySorted;Standard;0;90900;40.178
NearlySorted;Standard;0;91000;39.6453
NearlySorted;Standard;0;91100;39.8649
NearlySorted;Standard;0;91200;40.5828
NearlySorted;Standard;0;91300;38.163
NearlySorted;Standard;0;91400;37.5496
NearlySorted;Standard;0;91500;38.7713
NearlySorted;Standard;0;91600;38.12
NearlySorted;Standard;0;91700;39.3191
NearlySorted;Standard;0;91800;38.2134
NearlySorted;Standard;0;91900;41.3039
NearlySorted;Standard;0;92000;38.8437
NearlySorted;Standard;0;92100;40.1965
NearlySorted;Standard;0;92200;39.4706
NearlySorted;Standard;0;92300;39.7669
NearlySorted;Standard;0;92400;39.1625
NearlySorted;Standard;0;92500;38.4235
NearlySorted;Standard;0;92600;38.9723
NearlySorted;Standard;0;92700;39.8059
NearlySorted;Standard;0;92800;39.8766
NearlySorted;Standard;0;92900;39.2701
NearlySorted;Standard;0;93000;40.4686
NearlySorted;Standard;0;93100;39.0934
NearlySorted;Standard;0;93200;40.9325
NearlySorted;Standard;0;93300;40.642
NearlySorted;Standard;0;93400;39.1099
NearlySorted;Standard;0;93500;38.9446
NearlySorted;Standard;0;93600;40.3343
NearlySorted;Standard;0;93700;39.7255
NearlySorted;Standard;0;93800;40.4045
NearlySorted;Standard;0;93900;40.4097
NearlySorted;Standard;0;94000;39.2233
NearlySorted;Standard;0;94100;40.6273
NearlySorted;Standard;0;94200;39.6794
NearlySorted;Standard;0;94300;41.6092
NearlySorted;Standard;0;94400;41.8581
NearlySorted;Standard;0;94500;40.6968
NearlySorted;Standard;0;94600;38.9639
NearlySorted;Standard;0;94700;39.2132
NearlySorted;Standard;0;94800;39.7284
NearlySorted;Standard;0;94900;40.0064
NearlySorted;Standard;0;95000;41.4919
NearlySorted;Standard;0;95100;44.1846
NearlySorted;Standard;0;95200;42.6103
NearlySorted;Standard;0;95300;40.1047
NearlySorted;Standard;0;95400;41.4588
NearlySorted;Standard;0;95500;41.6473
NearlySorted;Standard;0;95600;40.7503
NearlySorted;Standard;0;95700;40.5095
NearlySorted;Standard;0;95800;41.4627
NearlySorted;Standard;0;95900;39.8626
NearlySorted;Standard;0;96000;42.7732
NearlySorted;Standard;0;96100;41.5551
NearlySorted;Standard;0;96200;41.6078
NearlySorted;Standard;0;96300;41.9524
NearlySorted;Standard;0;96400;41.6411
NearlySorted;Standard;0;96500;40.0783
NearlySorted;Standard;0;96600;39.9528
NearlySorted;Standard;0;96700;40.9983
NearlySorted;Standard;0;96800;41.3824
NearlySorted;Standard;0;96900;41.6339
NearlySorted;Standard;0;97000;40.3352
NearlySorted;Standard;0;97100;39.8276
NearlySorted;Standard;0;97200;40.5579
NearlySorted;Standard;0;97300;40.8101
NearlySorted;Standard;0;97400;41.7301
NearlySorted;Standard;0;97500;42.3715
NearlySorted;Standard;0;97600;41.2859
NearlySorted;Standard;0;97700;41.6635
NearlySorted;Standard;0;97800;45.7286
NearlySorted;Standard;0;97900;40.8649
NearlySorted;Standard;0;98000;41.8616
NearlySorted;Standard;0;98100;42.1731
NearlySorted;Standard;0;98200;42.0621
NearlySorted;Standard;0;98300;41.9078
NearlySorted;Standard;0;98400;41.8851
NearlySorted;Standard;0;98500;43.179
NearlySorted;Standard;0;98600;41.8324
NearlySorted;Standard;0;98700;42.2429
NearlySorted;Standard;0;98800;43.3486
NearlySorted;Standard;0;98900;41.9304
NearlySorted;Standard;0;99000;41.1143
NearlySorted;Standard;0;99100;43.188
NearlySorted;Standard;0;99200;42.2721
NearlySorted;Standard;0;99300;43.2964
NearlySorted;Standard;0;99400;42.5786
NearlySorted;Standard;0;99500;41.4297
NearlySorted;Standard;0;99600;43.5446
NearlySorted;Standard;0;99700;43.4655
NearlySorted;Standard;0;99800;43.4291
NearlySorted;Standard;0;99900;42.3081
NearlySorted;Standard;0;100000;44.9877
NearlySorted;Gybrid;10;500;0.0515
NearlySorted;Gybrid;10;600;0.0584
NearlySorted;Gybrid;10;700;0.0844
NearlySorted;Gybrid;10;800;0.0953
NearlySorted;Gybrid;10;900;0.1012
NearlySorted;Gybrid;10;1000;0.1124
NearlySorted;Gybrid;10;1100;0.1198
NearlySorted;Gybrid;10;1200;0.1262
NearlySorted;Gybrid;10;1300;0.1414
NearlySorted;Gybrid;10;1400;0.1812
NearlySorted;Gybrid;10;1500;0.193
NearlySorted;Gybrid;10;1600;0.2046
NearlySorted;Gybrid;10;1700;0.2132
NearlySorted;Gybrid;10;1800;0.2202
NearlySorted;Gybrid;10;1900;0.2302
NearlySorted;Gybrid;10;2000;0.2397
NearlySorted;Gybrid;10;2100;0.2506
NearlySorted;Gybrid;10;2200;0.2591
NearlySorted;Gybrid;10;2300;0.2661
NearlySorted;Gybrid;10;2400;0.4067
NearlySorted;Gybrid;10;2500;0.4136
NearlySorted;Gybrid;10;2600;0.3092
NearlySorted;Gybrid;10;2700;0.3504
NearlySorted;Gybrid;10;2800;0.3909
NearlySorted;Gybrid;10;2900;0.408
NearlySorted;Gybrid;10;3000;0.4225
NearlySorted;Gybrid;10;3100;0.4292
NearlySorted;Gybrid;10;3200;0.4475
NearlySorted;Gybrid;10;3300;0.4486
NearlySorted;Gybrid;10;3400;0.4615
NearlySorted;Gybrid;10;3500;0.4732
NearlySorted;Gybrid;10;3600;0.4773
NearlySorted;Gybrid;10;3700;0.4934
NearlySorted;Gybrid;10;3800;0.4986
NearlySorted;Gybrid;10;3900;0.5435
NearlySorted;Gybrid;10;4000;0.522
NearlySorted;Gybrid;10;4100;0.5303
NearlySorted;Gybrid;10;4200;0.5431
NearlySorted;Gybrid;10;4300;0.5559
NearlySorted;Gybrid;10;4400;0.5618
NearlySorted;Gybrid;10;4500;0.5827
NearlySorted;Gybrid;10;4600;0.5836
NearlySorted;Gybrid;10;4700;0.5957
NearlySorted;Gybrid;10;4800;0.6077
NearlySorted;Gybrid;10;4900;0.6131
NearlySorted;Gybrid;10;5000;0.6309
NearlySorted;Gybrid;10;5100;0.6378
NearlySorted;Gybrid;10;5200;0.6776
NearlySorted;Gybrid;10;5300;0.7229
NearlySorted;Gybrid;10;5400;0.7629
NearlySorted;Gybrid;10;5500;0.8067
NearlySorted;Gybrid;10;5600;0.8414
NearlySorted;Gybrid;10;5700;0.8685
NearlySorted;Gybrid;10;5800;0.8865
NearlySorted;Gybrid;10;5900;0.8928
NearlySorted;Gybrid;10;6000;0.8968
NearlySorted;Gybrid;10;6100;0.9102
NearlySorted;Gybrid;10;6200;0.9248
NearlySorted;Gybrid;10;6300;0.9461
NearlySorted;Gybrid;10;6400;0.9573
NearlySorted;Gybrid;10;6500;0.9649
NearlySorted;Gybrid;10;6600;1.1988
NearlySorted;Gybrid;10;6700;0.9835
NearlySorted;Gybrid;10;6800;1.0042
NearlySorted;Gybrid;10;6900;1.0097
NearlySorted;Gybrid;10;7000;1.0224
NearlySorted;Gybrid;10;7100;1.0275
NearlySorted;Gybrid;10;7200;1.0299
NearlySorted;Gybrid;10;7300;1.0512
NearlySorted;Gybrid;10;7400;1.0573
NearlySorted;Gybrid;10;7500;1.0747
NearlySorted;Gybrid;10;7600;1.0953
NearlySorted;Gybrid;10;7700;1.0981
NearlySorted;Gybrid;10;7800;1.1121
NearlySorted;Gybrid;10;7900;1.1278
NearlySorted;Gybrid;10;8000;1.1371
NearlySorted;Gybrid;10;8100;1.1442
NearlySorted;Gybrid;10;8200;1.1581
NearlySorted;Gybrid;10;8300;1.1612
NearlySorted;Gybrid;10;8400;2.068
NearlySorted;Gybrid;10;8500;1.1942
NearlySorted;Gybrid;10;8600;1.1984
NearlySorted;Gybrid;10;8700;1.2067
NearlySorted;Gybrid;10;8800;1.2212
NearlySorted;Gybrid;10;8900;1.3681
NearlySorted;Gybrid;10;9000;1.2427
NearlySorted;Gybrid;10;9100;1.2453
NearlySorted;Gybrid;10;9200;1.2547
NearlySorted;Gybrid;10;9300;1.271
NearlySorted;Gybrid;10;9400;2.5239
NearlySorted;Gybrid;10;9500;1.2994
NearlySorted;Gybrid;10;9600;1.7109
NearlySorted;Gybrid;10;9700;1.3416
NearlySorted;Gybrid;10;9800;1.3269
NearlySorted;Gybrid;10;9900;1.3419
NearlySorted;Gybrid;10;10000;1.3603
NearlySorted;Gybrid;10;10100;1.3663
NearlySorted;Gybrid;10;10200;1.3753
NearlySorted;Gybrid;10;10300;1.4102
NearlySorted;Gybrid;10;10400;1.4576
NearlySorted;Gybrid;10;10500;2.2681
NearlySorted;Gybrid;10;10600;1.5394
NearlySorted;Gybrid;10;10700;2.0015
NearlySorted;Gybrid;10;10800;1.6237
NearlySorted;Gybrid;10;10900;2.0551
NearlySorted;Gybrid;10;11000;1.713
NearlySorted;Gybrid;10;11100;2.4908
NearlySorted;Gybrid;10;11200;1.7962
NearlySorted;Gybrid;10;11300;1.832
NearlySorted;Gybrid;10;11400;1.8576
NearlySorted;Gybrid;10;11500;1.8591
NearlySorted;Gybrid;10;11600;1.8794
NearlySorted;Gybrid;10;11700;1.8994
NearlySorted;Gybrid;10;11800;1.9064
NearlySorted;Gybrid;10;11900;1.9101
NearlySorted;Gybrid;10;12000;2.4661
NearlySorted;Gybrid;10;12100;1.9603
NearlySorted;Gybrid;10;12200;1.9362
NearlySorted;Gybrid;10;12300;1.9547
NearlySorted;Gybrid;10;12400;1.9637
NearlySorted;Gybrid;10;12500;2.9555
NearlySorted;Gybrid;10;12600;2.0113
NearlySorted;Gybrid;10;12700;2.0189
NearlySorted;Gybrid;10;12800;2.0368
NearlySorted;Gybrid;10;12900;2.0587
NearlySorted;Gybrid;10;13000;3.379
NearlySorted;Gybrid;10;13100;2.0769
NearlySorted;Gybrid;10;13200;2.1676
NearlySorted;Gybrid;10;13300;2.1886
NearlySorted;Gybrid;10;13400;2.1115
NearlySorted;Gybrid;10;13500;2.117
NearlySorted;Gybrid;10;13600;2.1411
NearlySorted;Gybrid;10;13700;2.1465
NearlySorted;Gybrid;10;13800;2.1847
NearlySorted;Gybrid;10;13900;2.1636
NearlySorted;Gybrid;10;14000;2.1805
NearlySorted;Gybrid;10;14100;2.1744
NearlySorted;Gybrid;10;14200;2.1877
NearlySorted;Gybrid;10;14300;2.2
NearlySorted;Gybrid;10;14400;2.2087
NearlySorted;Gybrid;10;14500;2.2499
NearlySorted;Gybrid;10;14600;2.238
NearlySorted;Gybrid;10;14700;2.3227
NearlySorted;Gybrid;10;14800;2.7139
NearlySorted;Gybrid;10;14900;2.2938
NearlySorted;Gybrid;10;15000;2.3047
NearlySorted;Gybrid;10;15100;2.3184
NearlySorted;Gybrid;10;15200;2.3464
NearlySorted;Gybrid;10;15300;2.3372
NearlySorted;Gybrid;10;15400;2.3512
NearlySorted;Gybrid;10;15500;3.0094
NearlySorted;Gybrid;10;15600;2.3844
NearlySorted;Gybrid;10;15700;2.4005
NearlySorted;Gybrid;10;15800;2.4098
NearlySorted;Gybrid;10;15900;2.828
NearlySorted;Gybrid;10;16000;2.4691
NearlySorted;Gybrid;10;16100;2.4706
NearlySorted;Gybrid;10;16200;2.4522
NearlySorted;Gybrid;10;16300;3.0002
NearlySorted;Gybrid;10;16400;2.4671
NearlySorted;Gybrid;10;16500;2.4793
NearlySorted;Gybrid;10;16600;2.4914
NearlySorted;Gybrid;10;16700;2.5021
NearlySorted;Gybrid;10;16800;4.0917
NearlySorted;Gybrid;10;16900;2.5332
NearlySorted;Gybrid;10;17000;2.5453
NearlySorted;Gybrid;10;17100;2.5588
NearlySorted;Gybrid;10;17200;2.5687
NearlySorted;Gybrid;10;17300;2.9018
NearlySorted;Gybrid;10;17400;2.6186
NearlySorted;Gybrid;10;17500;2.5959
NearlySorted;Gybrid;10;17600;2.6211
NearlySorted;Gybrid;10;17700;2.6382
NearlySorted;Gybrid;10;17800;2.6504
NearlySorted;Gybrid;10;17900;2.7257
NearlySorted;Gybrid;10;18000;2.7177
NearlySorted;Gybrid;10;18100;2.682
NearlySorted;Gybrid;10;18200;2.6838
NearlySorted;Gybrid;10;18300;2.6973
NearlySorted;Gybrid;10;18400;2.7065
NearlySorted;Gybrid;10;18500;2.8065
